X,Y,TSEVENT_ID,YEAR,DATE_STRIN,LATITUDE,LONGITUDE,LOCATION_N,AREA,COUNTRY,REGION_COD,EVENT_RE_1
122.4805,-8.500083,2214,1992,12/12/92,-8.500083,122.4805,DARATGNUG,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.509222,-8.462444,2214,1992,12/12/92,-8.462444,122.509222,NEBE-WEST,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.534444,-8.465833,2214,1992,12/12/92,-8.465833,122.534444,NEBE-1,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.532778,-8.469444,2214,1992,12/12/92,-8.469444,122.532778,NEBE-2,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.54,-8.463889,2214,1992,12/12/92,-8.463889,122.54,NEBE-4 (V. CENTER),EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.589444,-8.424833,2214,1992,12/12/92,-8.424833,122.589444,WAILAMUNG,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.769444,-8.353139,2214,1992,12/12/92,-8.353139,122.769444,PANTAI LATO-1,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.768194,-8.355556,2214,1992,12/12/92,-8.355556,122.768194,PANTAI LATO-5,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.832444,-8.295167,2214,1992,12/12/92,-8.295167,122.832444,UEPADUNG,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.877556,-8.28975,2214,1992,12/12/92,-8.28975,122.877556,LEWORAHANG,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.887028,-8.281083,2214,1992,12/12/92,-8.281083,122.887028,WAIBALAN 1,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.835722,-8.189417,2214,1992,12/12/92,-8.189417,122.835722,PANTAI LELA-1,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.783417,-8.150389,2214,1992,12/12/92,-8.150389,122.783417,RIANG-KROKO 3,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.783556,-8.150528,2214,1992,12/12/92,-8.150528,122.783556,RIANG-KROKO 4,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.795639,-8.111278,2214,1992,12/12/92,-8.111278,122.795639,BUNGA-KOTEN (BOU TANABETEN),EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.132556,-8.546889,2214,1992,12/12/92,-8.546889,122.132556,WATURIA,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.200833,-8.603889,2214,1992,12/12/92,-8.603889,122.200833,WURING-10,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.200833,-8.603889,2214,1992,12/12/92,-8.603889,122.200833,WURING-11,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.200833,-8.603889,2214,1992,12/12/92,-8.603889,122.200833,WURING-MOSQUE,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.200833,-8.603889,2214,1992,12/12/92,-8.603889,122.200833,WURING-MOSQUE,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.200833,-8.603889,2214,1992,12/12/92,-8.603889,122.200833,WURING-MOSQUE,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.184111,-8.587833,2214,1992,12/12/92,-8.587833,122.184111,WAILITI-1,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.182389,-8.589389,2214,1992,12/12/92,-8.589389,122.182389,WAILITI-2,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
121.5,-8.8,2214,1992,12/12/92,-8.8,121.5,ENDE,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
121,-8.5,2214,1992,12/12/92,-8.5,121,FLORES ISLAND,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.5,-8.4,2214,1992,12/12/92,-8.4,122.5,"KAMPUNGBARU, BABI ISLAND",EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.983,-8.35,2214,1992,12/12/92,-8.35,122.983,"LARANTUKA, FLORES IS.",EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.9,-8.3,2214,1992,12/12/92,-8.3,122.9,LEWOBELENG,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
121.78,-8.5,2214,1992,12/12/92,-8.5,121.78,MAUSAMBI,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.5,-8.4,2214,1992,12/12/92,-8.4,122.5,"PAGARAMAN, BABI ISLAND",EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.77,-8.365,2214,1992,12/12/92,-8.365,122.77,PANTAILATO,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.83,-8.19,2214,1992,12/12/92,-8.19,122.83,PANTAILETA,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.83,-8.3,2214,1992,12/12/92,-8.3,122.83,UEPADUNG,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.967,-8.35,2214,1992,12/12/92,-8.35,122.967,"WAIBALAN, FLORES IS.",EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.594,-8.42,2214,1992,12/12/92,-8.42,122.594,WAILAMUNG,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.2,-8.55,2214,1992,12/12/92,-8.55,122.2,WURING,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.988444,-8.342528,2214,1992,12/12/92,-8.342528,122.988444,"LARANTUKA, WHART",EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.505833,-8.435,2214,1992,12/12/92,-8.435,122.505833,BABI I. MOSLEM V-1 (KAMPUNGBARU),EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.538306,-8.463917,2214,1992,12/12/92,-8.463917,122.538306,NEBE-7,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.837417,-8.185611,2214,1992,12/12/92,-8.185611,122.837417,PANTAI LELA-2,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.4,-5.4,2214,1992,12/12/92,-5.4,122.4,MUNA IS.,SOUTH EAST SULAWESI,INDONESIA,83,Indian Ocean (including west coast of Australia)
120.49,-6.14,2214,1992,12/12/92,-6.14,120.49,SELAYAR,EAST NUSA TENGGARA,INDONESIA,83,Indian Ocean (including west coast of Australia)
122.883,-5.05,2214,1992,12/12/92,-5.05,122.883,BUTON,SOUTH EAST SULAWESI,INDONESIA,83,Indian Ocean (including west coast of Australia)
122.512,-8.43,2214,1992,12/12/92,-8.43,122.512,BABI ISLAND,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.170639,-8.57175,2214,1992,12/12/92,-8.57175,122.170639,NANGAHUREH,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.144028,-8.5505,2214,1992,12/12/92,-8.5505,122.144028,PATISOMBA,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
122.219167,-8.6175,2214,1992,12/12/92,-8.6175,122.219167,MAUMERE PORT 1,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
121.896,-8.48,0,1992,12/12/92,-8.48,121.896,FLORES SEA, ,INDONESIA,60, 
122.9,-8.25,2214,1992,12/12/92,-8.25,122.9,LEWORAHANG,EAST NUSA TENGGARA,INDONESIA,60,Indian Ocean (including west coast of Australia)
-155.829,20.0366,2213,1992,9/2/92,20.0366,-155.829,"KAWAIHAE, HAWAII, HI",HI,USA,80,West Coast of North and Central America
-155.0553,19.7303,2208,1992,4/25/92,19.7303,-155.0553,"HILO, HAWAII, HI",HI,USA,80,West Coast of North and Central America
-155.0553,19.7303,2213,1992,9/2/92,19.7303,-155.0553,"HILO, HAWAII, HI",HI,USA,80,West Coast of North and Central America
-85.867,11.25,2213,1992,9/2/92,11.25,-85.867,SAN JUAN DEL SUR, ,NICARAGUA,88,West Coast of North and Central America
-85.802,11.159,2213,1992,9/2/92,11.159,-85.802,PLAYAS DEL COCO, ,COSTA RICA,88,West Coast of North and Central America
-85.77,11.12,2213,1992,9/2/92,11.12,-85.77,EL OSTIONAL, ,NICARAGUA,88,West Coast of North and Central America
-90.283,-0.433,2213,1992,9/2/92,-0.433,-90.283,"BALTRA ISLAND, GALAPAGOS ISLANDS", ,ECUADOR,89,West Coast of North and Central America
-109.45,-27.15,2213,1992,9/2/92,-27.15,-109.45,EASTER ISLAND,ISLA DE PASCUA,CHILE,89,West Coast of North and Central America
-80.9,-2.23,2213,1992,9/2/92,-2.23,-80.9,LA LIBERTAD, ,ECUADOR,89,West Coast of North and Central America
-86,11.3,2213,1992,9/2/92,11.3,-86,EL POPOYO, ,NICARAGUA,88,West Coast of North and Central America
-85.9,11.25,2213,1992,9/2/92,11.25,-85.9,MARSELLA, ,NICARAGUA,88,West Coast of North and Central America
-85.67,11.03,2213,1992,9/2/92,11.03,-85.67,PUERTO SOLEY, ,COSTA RICA,88,West Coast of North and Central America
-85.68,10.93,2213,1992,9/2/92,10.93,-85.68,CUAJINIQUIL, ,COSTA RICA,88,West Coast of North and Central America
-85.90211667,11.28281667,2213,1992,9/2/92,11.282817,-85.902117,BAHIA MARCELLA, ,NICARAGUA,88,West Coast of North and Central America
-85.90298333,11.28406667,2213,1992,9/2/92,11.284067,-85.902983,BAHIA MARCELLA, ,NICARAGUA,88,West Coast of North and Central America
-85.90298333,11.28406667,2213,1992,9/2/92,11.284067,-85.902983,BAHIA MARCELLA, ,NICARAGUA,88,West Coast of North and Central America
-85.90298333,11.28406667,2213,1992,9/2/92,11.284067,-85.902983,BAHIA MARCELLA, ,NICARAGUA,88,West Coast of North and Central America
-85.9032,11.28675,2213,1992,9/2/92,11.28675,-85.9032,BAHIA MARCELLA, ,NICARAGUA,88,West Coast of North and Central America
-85.9032,11.28675,2213,1992,9/2/92,11.28675,-85.9032,BAHIA MARCELLA, ,NICARAGUA,88,West Coast of North and Central America
-85.9032,11.28675,2213,1992,9/2/92,11.28675,-85.9032,BAHIA MARCELLA, ,NICARAGUA,88,West Coast of North and Central America
-85.9032,11.28675,2213,1992,9/2/92,11.28675,-85.9032,BAHIA MARCELLA, ,NICARAGUA,88,West Coast of North and Central America
-85.9032,11.28675,2213,1992,9/2/92,11.28675,-85.9032,BAHIA MARCELLA, ,NICARAGUA,88,West Coast of North and Central America
-85.80238333,11.15883333,2213,1992,9/2/92,11.158833,-85.802383,PLAYA EL COCO, ,NICARAGUA,88,West Coast of North and Central America
-85.79521667,11.14486667,2213,1992,9/2/92,11.144867,-85.795217,PLAYA LA FLOR, ,NICARAGUA,88,West Coast of North and Central America
-85.79378333,11.14196667,2213,1992,9/2/92,11.141967,-85.793783,PLAYA LA FLOR, ,NICARAGUA,88,West Coast of North and Central America
-85.79358333,11.13905,2213,1992,9/2/92,11.13905,-85.793583,PLAYA LA FLOR, ,NICARAGUA,88,West Coast of North and Central America
-85.7942,11.13746667,2213,1992,9/2/92,11.137467,-85.7942,PLAYA LA FLOR, ,NICARAGUA,88,West Coast of North and Central America
-85.7929,11.00013955,2213,1992,9/2/92,11.00014,-85.7929,PLAYA LA FLOR, ,NICARAGUA,88,West Coast of North and Central America
-85.75785,11.1017,2213,1992,9/2/92,11.1017,-85.75785,BAHIA OSTIONAL, ,NICARAGUA,88,West Coast of North and Central America
-85.75785,11.1017,2213,1992,9/2/92,11.1017,-85.75785,BAHIA OSTIONAL, ,NICARAGUA,88,West Coast of North and Central America
-85.75813333,11.10298333,2213,1992,9/2/92,11.102983,-85.758133,BAHIA OSTIONAL, ,NICARAGUA,88,West Coast of North and Central America
-85.75976667,11.1062,2213,1992,9/2/92,11.1062,-85.759767,BAHIA OSTIONAL, ,NICARAGUA,88,West Coast of North and Central America
-85.76481667,11.1094,2213,1992,9/2/92,11.1094,-85.764817,BAHIA OSTIONAL, ,NICARAGUA,88,West Coast of North and Central America
-85.686,10.57,2213,1992,9/2/92,10.57,-85.686,PLAYA HERMOSA, ,COSTA RICA,88,West Coast of North and Central America
-85.92,11.3,2213,1992,9/2/92,11.3,-85.92,LA SALINAS, ,NICARAGUA,88,West Coast of North and Central America
-159.783333,-21.233333,2213,1992,9/2/92,-21.233333,-159.783333,RAROTONGA, ,COOK ISLANDS,81,West Coast of North and Central America
-149.5726,-17.5331,2213,1992,9/2/92,-17.5331,-149.5726,"PAPEETE, TAHITI", ,FRENCH POLYNESIA,81,West Coast of North and Central America
-122.27,37.79,2208,1992,4/25/92,37.79,-122.27,"ALAMEDA, CA",CA,USA,88,West Coast of North and Central America
-118.03,34.13,2208,1992,4/25/92,34.13,-118.03,"ARCADIA, CA",CA,USA,88,West Coast of North and Central America
-123.711,38.914,2208,1992,4/25/92,38.914,-123.711,"ARENA COVE, CA",CA,USA,88,West Coast of North and Central America
-124.1,40.98,2208,1992,4/25/92,40.98,-124.1,"CLAM BEACH, CA",CA,USA,88,West Coast of North and Central America
-124.184,41.7456,2208,1992,4/25/92,41.7456,-124.184,"CRESCENT CITY, CA",CA,USA,88,West Coast of North and Central America
-122.47,37.81,2208,1992,4/25/92,37.81,-122.47,"FORT POINT, CA",CA,USA,88,West Coast of North and Central America
-121.888,36.605,2208,1992,4/25/92,36.605,-121.888,"MONTEREY, CA",CA,USA,88,West Coast of North and Central America
-124.217,40.767,2208,1992,4/25/92,40.767,-124.217,"NORTH SPIT, HUMBOLDT BAY, CA",CA,USA,88,West Coast of North and Central America
-124.497,42.737,2208,1992,4/25/92,42.737,-124.497,"PORT ORFORD, OR",OR,USA,88,West Coast of North and Central America
-122.975,37.997,2208,1992,4/25/92,37.997,-122.975,"POINT REYES, CA",CA,USA,88,West Coast of North and Central America
-124.13,41.06,2208,1992,4/25/92,41.06,-124.13,"TRINIDAD, CA",CA,USA,88,West Coast of North and Central America
-120.755,35.17666,2208,1992,4/25/92,35.17666,-120.755,"PORT SAN LUIS, CA",CA,USA,88,West Coast of North and Central America
-124.316,40.368,0,1992,4/25/92,40.368,-124.316,"CAPE MENDOCINO, N. CALIFORNIA",CA,USA,88, 
141.583333,38.883333,2213,1992,9/2/92,38.883333,141.583333,KESENNUMA,MIYAGI,JAPAN,85,West Coast of North and Central America
141.533,40.533,2211,1992,7/18/92,40.533,141.533,HACHINOHE,AOMORI,JAPAN,85,Japan
141.5,38.3,2211,1992,7/18/92,38.3,141.5,AYUKAWA,MIYAGI,JAPAN,85,Japan
141.75,39.017,2211,1992,7/18/92,39.017,141.75,OFUNATO,IWATE,JAPAN,85,Japan
141.641,32.536,0,1992,8/11/92,32.536,141.641, , ,JAPAN,85, 
143.33,39.419,0,1992,7/18/92,39.419,143.33,HONSHU ISLAND, ,JAPAN,85, 
141.983,39.65,2211,1992,7/18/92,39.65,141.983,MIYAKO,IWATE,JAPAN,85,Japan
-159.36,21.927,2221,1993,8/8/93,21.927,-159.36,"NAWILIWILI, KAUAI, HI",HI,USA,80,"E Coast Australia, New Zealand, South Pacific Is."
-156.69,20.88,2221,1993,8/8/93,20.88,-156.69,"LAHAINA, MAUI, HI",HI,USA,80,"E Coast Australia, New Zealand, South Pacific Is."
-156.477,20.895,2221,1993,8/8/93,20.895,-156.477,"KAHULUI, MAUI, HI",HI,USA,80,"E Coast Australia, New Zealand, South Pacific Is."
-158.1055,21.593,2218,1993,6/8/93,21.593,-158.1055,"HALEIWA, OAHU, HI",HI,USA,80,Kamchatka and Kuril Islands
-158.1055,21.593,2221,1993,8/8/93,21.593,-158.1055,"HALEIWA, OAHU, HI",HI,USA,80,"E Coast Australia, New Zealand, South Pacific Is."
-177.361,28.215,2218,1993,6/8/93,28.215,-177.361,MIDWAY ISLANDS,HI,USA TERRITORY,80,Kamchatka and Kuril Islands
-159.58,21.91,2221,1993,8/8/93,21.91,-159.58,"PORT ALLEN, KAUAI, HI",HI,USA,80,"E Coast Australia, New Zealand, South Pacific Is."
-176.632,51.863,2221,1993,8/8/93,51.863,-176.632,"ADAK, SWEEPER COVE, AK",AK,USA,87,"E Coast Australia, New Zealand, South Pacific Is."
-176.819,-28.886,0,1993,6/18/93,-28.886,-176.819,KERMADEC ISLANDS, ,NEW ZEALAND,81, 
174.78,-36.85,5515,1993,1993/06/??,-36.85,174.78,AUCKLAND, ,NEW ZEALAND,81,"E Coast Australia, New Zealand, South Pacific Is."
167.733,8.733,2221,1993,8/8/93,8.733,167.733,"KWAJALEIN, MARSHALL ISLANDS",MH,"MARSHALL ISLANDS, REP. OF",81,"E Coast Australia, New Zealand, South Pacific Is."
127.45,35.89,2219,1993,7/12/93,35.89,127.45,MUGHO, ,SOUTH KOREA,84,Japan
125.283,24.8,2221,1993,8/8/93,24.8,125.283,HIRARA,OKINAWA,JAPAN,85,"E Coast Australia, New Zealand, South Pacific Is."
-155.0553,19.7303,2218,1993,6/8/93,19.7303,-155.0553,"HILO, HAWAII, HI",HI,USA,80,Kamchatka and Kuril Islands
-156.028,19.671,2221,1993,8/8/93,19.671,-156.028,"HONOKOHAU, MAUI, HI",HI,USA,80,"E Coast Australia, New Zealand, South Pacific Is."
-154.8197,19.4992,2221,1993,8/8/93,19.4992,-154.8197,"KAPOHO, HAWAII, HI",HI,USA,80,"E Coast Australia, New Zealand, South Pacific Is."
136.2,34.083,2221,1993,8/8/93,34.083,136.2,OWASE,MIE,JAPAN,85,"E Coast Australia, New Zealand, South Pacific Is."
136.25,35.65,2219,1993,7/12/93,35.65,136.25,TSURUGAKO(ken),FUKUI,JAPAN,85,Japan
137.067,36.783,2219,1993,7/12/93,36.783,137.067,FUSHIKIKO,TOYAMA,JAPAN,85,Japan
137.233,36.767,2219,1993,7/12/93,36.767,137.233,TOYAMA,TOYAMA,JAPAN,85,Japan
137.117,36.767,2219,1993,7/12/93,36.767,137.117,TOYAMASHINKO,TOYAMA,JAPAN,85,Japan
136.2,34.083,2221,1993,8/8/93,34.083,136.2,OWASE,MIE,JAPAN,85,"E Coast Australia, New Zealand, South Pacific Is."
136.817,34.483,2221,1993,8/8/93,34.483,136.817,TOBA,MIE,JAPAN,85,"E Coast Australia, New Zealand, South Pacific Is."
136.633,34.95,2221,1993,8/8/93,34.95,136.633,YOKKAICHIKO,MIE,JAPAN,85,"E Coast Australia, New Zealand, South Pacific Is."
135.783,33.467,2221,1993,8/8/93,33.467,135.783,KUSHIMOTO,WAKAYAMA,JAPAN,85,"E Coast Australia, New Zealand, South Pacific Is."
135.9,33.55,2221,1993,8/8/93,33.55,135.9,URAGAMI,WAKAYAMA,JAPAN,85,"E Coast Australia, New Zealand, South Pacific Is."
135.15,34.217,2221,1993,8/8/93,34.217,135.15,WAKAYAMA,WAKAYAMA,JAPAN,85,"E Coast Australia, New Zealand, South Pacific Is."
135.833328,44.333332,2219,1993,7/12/93,44.333332,135.833328,"TETYUKHE, RUDNAYA", ,RUSSIA,84,Japan
134.833,35.65,2219,1993,7/12/93,35.65,134.833,TSUIYAMA,HYOGO,JAPAN,85,Japan
136.6,36.617,2219,1993,7/12/93,36.617,136.6,KANAZAWA,ISHIKAWA,JAPAN,85,Japan
137.15,37.3,2219,1993,7/12/93,37.3,137.15,USHITSUKO,ISHIKAWA,JAPAN,85,Japan
136.9,37.4,2219,1993,7/12/93,37.4,136.9,WAJIMA,ISHIKAWA,JAPAN,85,Japan
135.383,35.483,2219,1993,7/12/93,35.483,135.383,MAIZURU,KYOTO,JAPAN,85,Japan
135.317,35.45,2219,1993,7/12/93,35.45,135.317,MAIZURU (SUIROBU),KYOTO,JAPAN,85,Japan
137.833,37.033,2219,1993,7/12/93,37.033,137.833,HIMEKAWAKO,NIIGATA,JAPAN,85,Japan
136.9,37.4,2215,1993,2/7/93,37.4,136.9,WAZIMA,ISHIKAWA,JAPAN,85,Japan
137.245,37.634,0,1993,2/7/93,37.634,137.245,HONSHU ISLAND, ,JAPAN,85, 
136.133,36.217,2219,1993,7/12/93,36.217,136.133,FUKUIKO(ken),FUKUI,JAPAN,85,Japan
136.15,36.25,2219,1993,7/12/93,36.25,136.15,MIKUNI,FUKUI,JAPAN,85,Japan
128.5602778,38.27055556,2219,1993,7/12/93,38.270556,128.560278,AYAJIN, ,SOUTH KOREA,86,Japan
128.5902778,38.22333333,2219,1993,7/12/93,38.223333,128.590278,SAJIN, ,SOUTH KOREA,86,Japan
128.5972222,38.20388889,2219,1993,7/12/93,38.203889,128.597222,SOKCHO, ,SOUTH KOREA,86,Japan
128.61,38.1725,2219,1993,7/12/93,38.1725,128.61,DAEPO, ,SOUTH KOREA,86,Japan
128.6658333,38.08833333,2219,1993,7/12/93,38.088333,128.665833,OSAN, ,SOUTH KOREA,86,Japan
128.6527778,38.09166667,2219,1993,7/12/93,38.091667,128.652778,SUSAN, ,SOUTH KOREA,86,Japan
128.825,37.88333333,2219,1993,7/12/93,37.883333,128.825,JUMUNJIN, ,SOUTH KOREA,86,Japan
128.8791667,37.835,2219,1993,7/12/93,37.835,128.879167,SACHUNJIN, ,SOUTH KOREA,86,Japan
128.9194444,37.79388889,2219,1993,7/12/93,37.793889,128.919444,GANGMUN, ,SOUTH KOREA,86,Japan
129.0461111,37.68194444,2219,1993,7/12/93,37.681944,129.046111,JUNGDONGJIN, ,SOUTH KOREA,86,Japan
128.7333333,38.00638889,2219,1993,7/12/93,38.006389,128.733333,GISAMUN, ,SOUTH KOREA,86,Japan
129.0525,37.64972222,2219,1993,7/12/93,37.649722,129.0525,GUMJIN, ,SOUTH KOREA,86,Japan
128.7883333,37.94138889,2219,1993,7/12/93,37.941389,128.788333,NAMAE, ,SOUTH KOREA,86,Japan
129.5,37.57916667,2219,1993,7/12/93,37.579167,129.5,DAEJIN, ,SOUTH KOREA,86,Japan
129.1183333,37.54722222,2219,1993,7/12/93,37.547222,129.118333,MUKHO, ,SOUTH KOREA,86,Japan
129.1444444,37.49,2219,1993,7/12/93,37.49,129.144444,DONGHAE, ,SOUTH KOREA,86,Japan
129.1652778,37.47222222,2219,1993,7/12/93,37.472222,129.165278,CHUAM, ,SOUTH KOREA,86,Japan
129.1694444,37.46666667,2219,1993,7/12/93,37.466667,129.169444,SAMCHUK BEACH, ,SOUTH KOREA,86,Japan
131.7,33.95,2219,1993,7/12/93,33.95,131.7,OKI ISLAND,YAMAGUCHI,JAPAN,85,Japan
129.2,37.43611111,2219,1993,7/12/93,37.436111,129.2,SAMCHUK PORT, ,SOUTH KOREA,86,Japan
129.2,37.43333333,2219,1993,7/12/93,37.433333,129.2,OBUNRI, ,SOUTH KOREA,86,Japan
129.3083333,37.28333333,2219,1993,7/12/93,37.283333,129.308333,GUNGCHON, ,SOUTH KOREA,86,Japan
129.3111111,37.29166667,2219,1993,7/12/93,37.291667,129.311111,JANGHO, ,SOUTH KOREA,86,Japan
129.35,37.21666667,2219,1993,7/12/93,37.216667,129.35,IMWON, ,SOUTH KOREA,86,Japan
129.35,37.16111111,2219,1993,7/12/93,37.161111,129.35,HOSAN, ,SOUTH KOREA,86,Japan
129.3755556,37.1,2219,1993,7/12/93,37.1,129.375556,BUGU, ,SOUTH KOREA,86,Japan
129.4277778,37.05,2219,1993,7/12/93,37.05,129.427778,JUKYBUN, ,SOUTH KOREA,86,Japan
129.783333,41.8,2219,1993,7/12/93,41.8,129.783333,CHONGJIN PORT, ,NORTH KOREA,84,Japan
129.365,36.032222,2219,1993,7/12/93,36.032222,129.365,POHANG, ,SOUTH KOREA,84,Japan
129.3,37.28,2219,1993,7/12/93,37.28,129.3,JANGHO, ,SOUTH KOREA,84,Japan
129.38,36.03,2219,1993,7/12/93,36.03,129.38,POHANG, ,SOUTH KOREA,84,Japan
129.035408,35.099358,2219,1993,7/12/93,35.099358,129.035408,PUSAN, ,SOUTH KOREA,84,Japan
130.85,37.5,2219,1993,7/12/93,37.5,130.85,ULLEUNG-DO ISLAND, ,SOUTH KOREA,84,Japan
129.35,35.53,2219,1993,7/12/93,35.53,129.35,ULSAN, ,SOUTH KOREA,84,Japan
130.4,33.617,2219,1993,7/12/93,33.617,130.4,HAKATA,FUKUOKA,JAPAN,85,Japan
130.967,33.95,2219,1993,7/12/93,33.95,130.967,MOJI,FUKUOKA,JAPAN,85,Japan
133.333,36.2,2219,1993,7/12/93,36.2,133.333,SAIGO,SHIMANE,JAPAN,85,Japan
127.833,26.167,2221,1993,8/8/93,26.167,127.833,OKINAWA,OKINAWA,JAPAN,85,"E Coast Australia, New Zealand, South Pacific Is."
129.683,33.733,2219,1993,7/12/93,33.733,129.683,GONOURA,NAGASAKI,JAPAN,85,Japan
129.3,34.2,2219,1993,7/12/93,34.2,129.3,IZUHARA,NAGASAKI,JAPAN,85,Japan
129.967,33.467,2219,1993,7/12/93,33.467,129.967,KARATSUKO,SAGA,JAPAN,85,Japan
129.85,33.467,2219,1993,7/12/93,33.467,129.85,KARIYA,SAGA,JAPAN,85,Japan
132.067,34.9,2219,1993,7/12/93,34.9,132.067,HAMADA,SHIMANE,JAPAN,85,Japan
131.917,34.767,2219,1993,7/12/93,34.767,131.917,MISUMI,SHIMANE,JAPAN,85,Japan
133.25,35.55,2219,1993,7/12/93,35.55,133.25,SAKAI,TOTTORI,JAPAN,85,Japan
